code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
1331;0;2;0;0;7;0;18;23;0;6;20;18;5;0;0;0;2;0;15;3;0;0;3;7;17;33;0;432,2814636;1516;1;22,5;54,5;155;150,6666718;169;141,1666718;144,8333282;166,6666718;172,1666718;206,5;98,33333588;28,16666603;5;0,341041416;0,341403037;0,381715983;0,443958074;0,468671739;0,504547119;0,52270937;0,551212192;0,556805849;0,536395967;0,536691129;0,504642546;0,510034323;0,461620212;0,49682802;0,506055713;0,470114172;0,499263436;0,455883861;0,432974875;0,424311996;0,38759923;0,338733614;16,0431322;3,750335061;9,5
619;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;20;1;0;0;0;7;0;0;0;506,9283752;1346;4;19,33554268;58,33728409;112,0037231;127,3353119;138,8398438;145,0025635;150,6723633;147,1678314;167,4987183;160,6719055;79,83554077;21,16887474;5;0,310423762;0,286356658;0,293860197;0,340859443;0,401554614;0,452331722;0,506119013;0,541318357;0,557056606;0,585799098;0,586525679;0,585496306;0,576009631;0,556658089;0,518765688;0,57976377;0,601830125;0,542791605;0,527037859;0,517891526;0,454451084;0,380750567;0,332294434;15,40593845;4,012708958;6
1408;5;0;0;0;11;1;4;7;7;30;45;47;28;10;7;3;0;0;49;6;1;0;12;8;5;59;6;399,6863098;1433,888916;1;57,64277649;72,63930511;143,8607025;132,6164246;150,9154358;106,1049805;123,3104553;124,7900391;145,8218994;166,5890503;113,6985245;70,80596924;1;0,351196438;0,391406149;0,423249066;0,452077985;0,456860125;0,536954105;0,528650641;0,524192572;0,526500106;0,497490704;0,500277638;0,438419938;0,435233206;0,449668258;0,508444965;0,474895299;0,514169037;0,512871444;0,512191474;0,491013408;0,440558195;0,430868238;0,3487764;16,11809617;1,988681757;17
3032;2;4;1;0;0;0;2;8;1;4;14;10;10;5;0;3;12;0;6;0;1;2;3;12;16;20;8;374,3079224;1469;1;65,33333588;75,5;131,6666718;128,3333282;110,1666641;109,5;128,6666718;144,8333282;156,8333282;168,6666718;102,3333359;61,16666794;6;0,35981819;0,368351311;0,418340594;0,461465091;0,478948146;0,505827725;0,502244473;0,549852908;0,512374044;0,502846897;0,47311604;0,461038232;0,475248098;0,446360409;0,462086231;0,502220154;0,528600454;0,482687831;0,466425419;0,507192612;0,462105155;0,44566226;0,369685203;17,35500168;2,438465579;8,5
637;1;0;0;0;0;0;0;0;0;40;2;0;0;6;0;0;0;0;0;2;3;0;0;0;0;0;0;552,2614746;1514,333374;2;90,17055511;94,1194458;131,9055634;145,8622284;136,6888885;123,3622208;76,64055634;86,98166656;162,7716675;201,7861176;160,1916656;116,7283325;1;0,36123836;0,422480255;0,45023194;0,486874461;0,497971535;0,518109441;0,554219186;0,535979331;0,551369965;0,517575324;0,505814731;0,475273192;0,479918599;0,465777546;0,485408932;0,503322899;0,564815342;0,539691806;0,500850499;0,508599401;0,479461372;0,449350923;0,383827806;15,44342043;1,201560068;6,5
1834;4;4;2;0;0;0;8;39;8;31;20;7;5;11;7;2;2;0;3;2;4;0;11;23;4;9;0;341,1480713;1443,333374;3;72,99761963;85,03637695;150,3309631;145,9807434;132,2874451;100,463623;106,5432739;106,7513046;152,8792267;154,5699005;145,3019409;87,66429138;6;0,30430764;0,322579801;0,357104629;0,414128602;0,433806241;0,442778647;0,462770224;0,445376545;0,466754049;0,453817695;0,425919831;0,394940198;0,412012965;0,396534056;0,423515081;0,417633563;0,430556834;0,40774259;0,433473319;0,430480927;0,398491979;0,408344388;0,350127637;16,45543403;1,276524038;10
1822;5;2;1;2;0;1;1;25;1;8;37;6;14;0;0;4;1;0;23;0;20;1;7;62;86;2;0;618,4349365;1512;7;27,5006218;53,00207138;135,8358154;152,1670837;146,1629486;147,8200684;149,9972992;179,3318787;174,6633606;211,8260803;90,6672821;22,83167648;3;0,352668017;0,373462796;0,405576646;0,434030503;0,444515169;0,493799925;0,490204185;0,52577281;0,496105552;0,477669329;0,47147575;0,480755955;0,458511561;0,440518618;0,45194146;0,463799506;0,488355905;0,474187374;0,439884901;0,443501055;0,407995135;0,407502919;0,360341549;16,41795205;3,825299032;20,5
1332;0;1;0;0;3;0;18;0;0;15;10;2;0;0;5;0;2;0;22;0;0;0;2;6;23;26;0;435,2765808;1500;1;21,18952942;53,65205002;155,5396118;148,122818;170,7729797;140,3187103;142,2123871;167,2062683;170,8562012;202,5685883;93,55397797;26,62493706;5;0,338994861;0,340866268;0,387958944;0,436859191;0,464399248;0,513749123;0,517161191;0,542151213;0,557756782;0,528807521;0,532639563;0,487690568;0,514356136;0,482276529;0,497603923;0,502985477;0,486304194;0,493535698;0,459239125;0,427222818;0,428855598;0,393441677;0,342022598;16,0431322;3,787817047;9
3535;5;7;1;0;0;1;2;10;0;23;35;36;20;2;2;6;7;0;48;2;4;0;2;38;56;19;12;411,7341919;1433;1;47,57132339;51,69749451;113,9146881;130,1562653;116,9691696;154,6021576;160,5612946;152,2383575;154,3297424;152,4322662;96,90465546;32,92508698;2;0,368142694;0,378038257;0,419555903;0,437442482;0,448354662;0,481925458;0,509195685;0,527670622;0,516365588;0,539705992;0,486540854;0,455395669;0,466764182;0,486114323;0,498180777;0,522765279;0,547692716;0,543597937;0,506373048;0,480556697;0,455447495;0,460249573;0,377434701;18,10464138;3,52544315;10
871;1;0;0;0;0;0;0;1;0;12;1;0;5;1;0;0;0;0;0;1;0;0;2;1;1;0;0;427,0614624;1430,444458;2;86,49512482;89,30345917;129,1664429;140,1217499;127,2690506;103,585968;68,93037415;80,36779022;147,3439331;195,1472168;168,5779724;96,75827789;1;0,415170103;0,451182634;0,442810655;0,48040089;0,514279306;0,526150286;0,548549533;0,575692177;0,528316677;0,533066869;0,520317137;0,487924308;0,481747776;0,483518243;0,507752597;0,53711915;0,580725372;0,560614288;0,524025202;0,53927207;0,501702428;0,508951902;0,429800153;15,63083036;0,864222201;5
3195;8;3;4;4;0;0;0;5;0;31;38;6;32;7;3;2;1;0;4;2;13;0;3;17;43;0;0;496,117981;1438,222168;7;27,38231468;52,7399559;106,7468185;106,4399338;106,329216;158,0563507;172,0107117;181,9597321;167,8358765;184,2268829;91,65778351;33,73386002;3;0,357813448;0,375965387;0,397751093;0,444235742;0,433667898;0,51317519;0,479780078;0,511371195;0,522174954;0,512508988;0,455660045;0,455880016;0,445007771;0,455191106;0,471667886;0,451252759;0,484951377;0,505558074;0,476872206;0,458149791;0,435881972;0,415117472;0,361340612;17,50492962;3,45047918;10
2430;13;2;1;5;0;2;0;18;0;18;35;2;48;1;1;2;0;0;0;0;8;0;8;6;35;1;0;448,1705933;1469,666626;7;47,49025726;75,9608078;123,6863708;126,9705505;139,3726044;115,0588303;135,2940674;140,64711;159,1177368;178,4216156;101,8921661;57,931427;3;0,344398081;0,359994769;0,388070256;0,428244621;0,473831892;0,49428457;0,466543973;0,514101446;0,506369114;0,470525742;0,475764215;0,441606611;0,461334169;0,428183347;0,44186464;0,463042557;0,478352308;0,436426729;0,450051457;0,420513988;0,410201073;0,400330603;0,335523933;16,86773587;2,625875505;16,5
149;6;4;0;2;7;5;0;10;0;9;15;4;16;0;1;1;0;0;1;4;0;1;19;15;5;32;4;638,9664917;1452;6;34,49927139;56,83205795;134,3320618;170,502182;167,3347778;137,0025482;116,331337;126,1615677;184,8333282;214,6655731;141,1643066;32,99981689;5;0,354120523;0,372026265;0,386829436;0,423754752;0,431697011;0,461145401;0,500243723;0,489134461;0,507291198;0,483118475;0,461936712;0,433565766;0,440239251;0,426113218;0,381736726;0,423171669;0,480160505;0,485646129;0,454269111;0,419859201;0,438467562;0,418527365;0,354720622;13,90665904;3,038177343;17
2426;5;4;1;0;0;1;0;0;1;9;11;6;20;0;1;3;1;0;0;1;7;2;3;4;17;5;0;468,4664612;1484;6;58,54182816;83,41294861;139,3764191;128,1592102;137,6950684;110,7031021;129,3418732;143,8722839;164,5138245;172,4973602;110,8071136;67,44515991;3;0,330568582;0,359949797;0,367971718;0,425363064;0,451912969;0,476214051;0,479271948;0,48663792;0,489158958;0,45995608;0,450353354;0,429575741;0,447784901;0,416107178;0,456120491;0,439784378;0,479034513;0,467086017;0,461879343;0,465532273;0,413949221;0,393257529;0,337703437;16,86773587;2,475947565;9
1571;0;5;0;0;0;2;0;6;0;7;5;10;14;8;0;1;0;0;22;0;0;0;1;6;13;1;0;544,9919434;1534,777832;3;25,18100929;52,90442657;130,5364532;138,247879;140,4291229;147,77565;153,1274567;182,9202423;187,0406952;211,9826965;103,3055115;34,35396957;3;0,282269925;0,286915988;0,314091325;0,340716124;0,37341696;0,409625679;0,421284944;0,449688792;0,467126161;0,452499837;0,45876655;0,444993824;0,440154731;0,42271778;0,446525991;0,446477056;0,459367842;0,461942375;0,424592495;0,398794591;0,376588911;0,353417158;0,293813348;16,23054212;3,45047918;9,5
2688;15;5;0;1;0;0;0;16;0;4;32;4;30;4;0;2;0;0;0;2;7;1;14;14;19;0;0;434,2836609;1472;7;62,16666794;79;134;125,6666641;127,1666641;113,8333359;127,3333359;144,3333282;162,5;176,5;111,3333359;67,5;6;0,325234801;0,378114998;0,360728204;0,430792481;0,491792589;0,486335456;0,477008373;0,502856314;0,489130229;0,45444873;0,474183768;0,431706727;0,440554917;0,409231842;0,459516794;0,459943056;0,48789379;0,465012193;0,435075283;0,456669688;0,451460183;0,39758876;0,348866552;17,0551458;2,400983594;15
2736;5;0;1;0;0;1;0;0;0;5;15;4;12;3;0;1;3;0;0;0;0;0;5;1;5;4;3;409,3398743;1468,888916;7;64,01190948;79,62380981;133,019043;126,3642807;121,1255875;112,3196411;131,1839294;142,1374969;156,3232117;179,1494141;111,8523712;63,83511353;6;0,328346133;0,361404777;0,378061801;0,428237557;0,466820866;0,502191007;0,476082474;0,502632022;0,48393327;0,48379615;0,474000901;0,4352552;0,446002871;0,422247797;0,469346643;0,475856125;0,499935418;0,486233145;0,470660299;0,466907501;0,434431106;0,411732644;0,350959748;17,09262778;2,326019624;5
3524;1;0;3;0;0;0;0;23;1;11;14;36;5;1;0;0;1;1;29;0;0;1;7;32;45;10;5;419,0679016;1425;1;45,21371078;56,06982803;108,3564606;126,3143311;112,5884094;156,8370056;161,9874268;157,6540833;150,514679;158,305542;94,74184418;31,26971626;2;0,371961564;0,382142603;0,42691493;0,422371119;0,452263951;0,491143644;0,520633876;0,535581768;0,501689136;0,529986322;0,50134325;0,480674326;0,480573595;0,499326348;0,499321133;0,534956038;0,534489751;0,50444752;0,507476568;0,499284655;0,474078506;0,45652926;0,37956503;18,0671594;3,562925135;5,5
464;1;0;0;0;2;2;7;7;3;95;50;19;12;0;1;0;2;0;0;2;0;0;10;4;11;92;96;533,4992676;1420,333374;1;56,69541168;82,39082336;130,2040558;154,5114746;137,8419647;106,114975;110,3765106;104,3506012;155,5546417;189,5144348;121,9827271;58,73846817;1;0,352603614;0,343881667;0,408873975;0,460693568;0,425311834;0,511598408;0,49875167;0,525842905;0,543644965;0,537056148;0,479748249;0,476093382;0,440867096;0,445769966;0,475398362;0,521360874;0,52379787;0,533621907;0,487034828;0,455483705;0,430907935;0,449124903;0,335731238;15,06860058;2,138609698;13
2530;4;0;0;0;1;0;2;2;1;14;26;9;10;0;0;1;0;1;0;0;1;1;7;9;21;37;5;461,7166443;1478,444458;7;54,69861221;78,39258575;131,0686951;127,3108368;134,67453;112,8786469;134,4558868;141,713974;160,951416;174,3209381;107,2787094;64,57492828;6;0,320089221;0,355590075;0,38003242;0,435422272;0,44338873;0,475649625;0,471378684;0,500069857;0,49050802;0,471689642;0,471213251;0,447438479;0,452848256;0,461124539;0,448536933;0,436385602;0,497428119;0,459136248;0,465954483;0,442934275;0,420607001;0,401340753;0,345144987;16,94269984;2,51342955;10
3542;3;8;0;0;0;0;1;0;0;15;21;42;23;1;5;2;3;8;26;0;8;1;4;36;24;15;5;386,8945007;1446;1;53,14673996;55,16901398;119,6889343;128,8614655;116,163147;160,6619873;151,1526031;149,4976501;155,6502533;156,693634;99,48827362;36,02110291;3;0,354589552;0,374266684;0,398528487;0,465092778;0,438150317;0,464841157;0,491913468;0,54418987;0,495855033;0,540186048;0,478533328;0,461846381;0,461316377;0,482056707;0,483934254;0,504223228;0,529808998;0,503228247;0,495935202;0,503687382;0,46108529;0,44625029;0,373628467;18,14212337;3,338033224;10,5
1926;1;0;0;0;1;0;0;0;0;4;9;5;22;1;1;0;0;0;0;0;2;0;0;4;4;5;0;350,9329224;1465,666626;3;71,52719116;76,35297394;149,0457916;144,9954376;128,5966034;109,3175354;121,0129776;104,825592;150,8481903;168,5004425;143,2866821;83,24703217;6;0,321418881;0,318100661;0,375543773;0,395016789;0,413303971;0,464027733;0,451024115;0,448500902;0,461922854;0,43886292;0,419976622;0,390509397;0,387827486;0,404933602;0,434432745;0,428576261;0,445594192;0,448578924;0,430829763;0,439446002;0,425667733;0,396797836;0,350936949;16,530398;1,463933964;6
601;6;0;0;0;0;0;0;0;0;29;3;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;557,7497559;1514,333374;2;90,17055511;94,1194458;131,9055634;145,8622284;136,6888885;123,3622208;76,64055634;86,98166656;162,7716675;201,7861176;160,1916656;116,7283325;1;0,36487934;0,434373319;0,453887463;0,488529027;0,500841796;0,512057424;0,553389251;0,545659721;0,544450283;0,511496365;0,508062363;0,471528083;0,480108768;0,463274628;0,481894612;0,469537735;0,557423711;0,554855824;0,495233536;0,487673879;0,47540161;0,455245435;0,378955632;15,40593845;1,201560068;5
859;5;6;0;0;4;0;16;14;0;8;36;9;3;0;0;0;11;0;23;0;0;0;6;12;23;76;52;551,4544067;1364;4;20,33321762;50,66887665;133,8408813;117,8351974;138,5076752;143,8361206;156,1669006;152,0022125;173,1664429;162,3390198;78,83786774;23,83589172;5;0,325352907;0,313478619;0,319298774;0,346690416;0,396737278;0,441622585;0,482481092;0,536521375;0,531957269;0,54260242;0,562878728;0,562561929;0,545309603;0,517282426;0,520496726;0,519749284;0,54880321;0,546909452;0,490384311;0,481904298;0,454006225;0,402355075;0,351715744;15,59334837;4,012708958;11,5
2259;0;0;0;0;0;3;0;2;0;6;18;8;11;0;0;1;0;0;0;0;0;0;2;8;18;20;1;370,8006897;1444,222168;6;68,13394928;77,46419525;145,3231659;135,6339569;122,9182129;102,1308594;140,6533966;107,290451;147,5972595;167,5388947;132,3793182;67,6472168;6;0,316981554;0,378763944;0,416432679;0,404266864;0,427016109;0,49147898;0,496345937;0,490253598;0,491600454;0,472665221;0,466592461;0,426463991;0,437491536;0,462625027;0,430850685;0,453997344;0,496219248;0,462276131;0,488129884;0,472899944;0,460758805;0,441015482;0,363979012;16,75528991;1,688825875;4,5
990;5;0;0;0;0;0;0;0;0;31;7;0;9;0;0;0;0;0;0;0;3;1;0;1;0;1;0;460,8651428;1479;1;84,98126984;86,22457123;137,6755981;149,2994843;119,8520584;107,1845322;94,0329895;91,79501343;162,5383148;181,9429626;159,9527588;99,98126984;1;0,344601035;0,370685667;0,419093579;0,485248029;0,495267421;0,536402941;0,527409315;0,517100215;0,515993118;0,501929939;0,485878229;0,454111785;0,450559914;0,476157159;0,481354624;0,495921731;0,533681929;0,471518338;0,463964641;0,462283105;0,452329695;0,440127671;0,365433127;15,70579433;1,388969994;5
1169;2;0;0;0;0;1;0;19;1;2;2;0;3;1;0;0;0;0;43;0;1;0;2;0;3;0;0;471,3190918;1471,555542;5;74,12028503;75,13746643;138,7766113;140,5068359;123,4432755;114,1735153;103,6546555;101,5498734;160,0171814;175,3968964;149,7989655;94,40891266;3;0,388409138;0,387875378;0,438084066;0,467603505;0,508382499;0,534594178;0,525205612;0,515115976;0,512991846;0,511489809;0,46936211;0,450196803;0,452817559;0,465990454;0,483958125;0,505720258;0,507359743;0,513446033;0,487547547;0,486369699;0,488623142;0,466690272;0,37217319;15,85572227;1,538897934;4,5
2528;0;2;0;0;0;0;0;0;0;9;6;0;6;2;2;0;0;0;0;3;7;2;3;0;14;1;0;455,5215149;1476,888916;6;60,42767334;81,64990234;136,401474;126,9916153;131,9696045;112,1771469;128,1614227;144,4989471;163,6593323;174,0157166;111,5817642;67,83123779;6;0,336443007;0,36209771;0,367368162;0,428284735;0,457681716;0,474354357;0,467229813;0,495108157;0,489510477;0,459908068;0,464407414;0,428036928;0,455569863;0,413067758;0,461706877;0,461868107;0,486737877;0,442026317;0,464215994;0,460113108;0,427471966;0,386483789;0,339942545;16,94269984;2,438465579;4,5
2793;6;1;3;0;0;0;4;1;3;21;48;13;40;5;3;2;1;0;1;5;28;0;7;2;4;16;0;395,3285522;1448;7;57,16666794;71,83333588;117,3333359;122,3333359;124,1666641;107,8333359;132,8333282;135,3333282;151,8333282;173,3333282;95;55,16666794;6;0,343591839;0,375585914;0,412770003;0,456985533;0,497115225;0,488975734;0,505376279;0,522760391;0,5201177;0,502682626;0,476889432;0,446714461;0,451103032;0,429859757;0,452467084;0,476123571;0,46780166;0,454629988;0,449422598;0,457619965;0,43193391;0,421843767;0,350598097;17,13010977;2,663357491;18
1701;5;0;1;0;2;2;1;1;1;41;39;6;53;0;9;0;1;0;0;6;11;0;15;4;3;13;6;378,97229;1414;5;69,93108368;76,18171692;136,7919769;128,6390991;122,761879;107,5839615;123,4887543;114,6804504;143,7355804;165,5852203;134,3333282;72,7743988;6;0,353125393;0,402556956;0,438203901;0,470632345;0,463475764;0,530148208;0,491371214;0,513671994;0,533806503;0,50300777;0,464033008;0,456601024;0,448607981;0,455952853;0,48526153;0,472872287;0,525827587;0,511793613;0,477315486;0,498787999;0,455475718;0,4456653;0,385620743;16,34298808;1,763789846;16,5
3293;10;1;0;0;0;0;6;0;7;36;56;8;13;8;2;5;29;2;10;1;5;0;3;7;11;58;30;368,6252441;1440;1;58,34373474;77,35446167;111,4068756;131,6517029;108,9904022;132,1427765;137,4699707;142,7785797;161,1375885;156,9902802;104,6373062;50,53062439;6;0,331103206;0,354693264;0,387763947;0,457342982;0,451917797;0,511863291;0,508037329;0,539952934;0,52553767;0,511133552;0,486018866;0,464622021;0,46095413;0,431203008;0,470916331;0,488099933;0,484892309;0,489459783;0,457403302;0,484367997;0,46719265;0,427188367;0,346005231;17,65485756;2,58839352;20
2503;1;0;0;3;0;0;0;9;0;20;22;1;22;4;3;8;0;0;3;1;9;1;6;21;111;0;0;533,3040161;1463;7;35,16666794;52,66666794;131,3333282;113,5;127,5;143,5;154,3333282;185,6666718;171,5;195,3333282;93,66666412;25,16666603;3;0,342220128;0,359123111;0,416145235;0,425798237;0,486507028;0,508354843;0,461124569;0,502881765;0,470824063;0,498463839;0,46374926;0,426395595;0,458260924;0,451267988;0,464358479;0,452292353;0,488664031;0,45120576;0,432384819;0,4549613;0,424798995;0,398084313;0,342109591;16,90521786;3,487961165;10,5
1090;0;0;0;0;0;2;0;14;1;16;3;0;2;0;3;0;0;0;1;1;3;0;1;4;16;6;0;422,9157715;1475,19751;5;63,01461792;73,67559814;139,2100067;139,4931335;132,173996;117,9618454;111,8572693;104,8456345;152,2241211;178,5347137;128,5028534;92,17565918;1;0,346683025;0,348866165;0,430519611;0,454279691;0,51066798;0,534340084;0,481806606;0,522217393;0,518464148;0,493880957;0,462815613;0,433897525;0,461928755;0,468794048;0,450771272;0,476684272;0,519778192;0,514219225;0,477590442;0,482075781;0,465767235;0,40819779;0,349660069;15,7807583;1,688825875;5
3176;7;3;0;0;1;1;4;35;9;24;24;12;18;15;0;2;6;0;83;3;3;0;8;13;25;23;6;375,0900879;1443;7;59,65360641;75,55176544;117,6435547;128,8881378;110,3182983;119,6030502;131,9051514;139,5531616;153,4817657;163,3380737;99,31679535;54,46956253;6;0,336289823;0,361266553;0,393226951;0,450182945;0,439725697;0,491243124;0,501889467;0,534300268;0,499870658;0,499849588;0,476307213;0,428788751;0,44473055;0,434832215;0,475488901;0,472255498;0,503042102;0,483436883;0,460355014;0,471554428;0,46365428;0,421416402;0,365809679;17,50492962;2,550911535;20,5
874;3;0;0;0;0;1;1;24;0;31;6;0;11;3;0;2;1;0;4;15;2;0;4;14;17;0;0;476,1767578;1435,333374;2;86,29325867;88,85853577;129,3140411;139,9159698;128,3660583;106,9226685;70,25176239;81,64041901;149,05896;194,6636047;168,4028473;98,17390442;1;0,394245774;0,409321934;0,427328259;0,484150231;0,498511285;0,507525384;0,528792381;0,552492082;0,509733975;0,508282244;0,490839899;0,473448277;0,466604859;0,454934299;0,472972065;0,488016367;0,541570008;0,547288895;0,508396208;0,518862546;0,483025223;0,466139972;0,383478284;15,63083036;0,976668156;9,5
2045;1;0;0;0;0;0;11;0;3;11;13;16;13;4;2;0;1;0;4;3;0;0;0;2;5;53;1;355,8204346;1441;3;70,4890976;77,15031433;141,3987274;134,4754791;123,1748428;103,4400482;139,306076;106,6721115;141,8987274;169,5299683;135,6802979;68,9890976;6;0,294600964;0,340995073;0,378465682;0,393027335;0,393758476;0,46640569;0,446107775;0,451437384;0,467596203;0,436332852;0,423150182;0,400749683;0,402209759;0,395753264;0,41882512;0,425138265;0,472489685;0,463297993;0,432714284;0,442861617;0,411323458;0,417486757;0,335503399;16,60536197;1,65134389;8
1444;0;0;0;0;0;1;0;0;1;72;7;1;0;1;0;1;0;0;0;1;1;0;2;0;0;0;0;373,4286499;1446;5;80,01433563;87,69435883;149,5415497;150,0069275;116,1869507;104,9099884;90,06231689;100,1805115;150,0830841;165,8689423;160,042038;96,36844635;6;0,348247081;0,358017594;0,429643333;0,444912195;0,480245292;0,507368565;0,479250819;0,495288312;0,510672927;0,483823508;0,470022202;0,423857659;0,423709333;0,438792944;0,505447686;0,477288365;0,505990386;0,506969452;0,478044719;0,475639045;0,469709277;0,424925059;0,381769657;16,15557815;1,164078082;4
1034;1;0;0;0;0;2;0;0;0;14;3;0;2;2;0;0;0;0;13;0;0;0;0;3;2;19;0;488,0292969;1474,666626;2;86,07250977;88,59914398;134,9781189;148,5168762;119,7270584;106,0772705;91,23657227;91,24393463;160,2510681;182,4227295;161,9179688;99,86471558;3;0,376603812;0,412226588;0,442255676;0,508554399;0,515384734;0,544289768;0,536755204;0,527182281;0,544419944;0,50642395;0,496130228;0,474946022;0,472513765;0,47997883;0,502897918;0,517739832;0,555632591;0,52150625;0,500161707;0,495293111;0,475108564;0,482694507;0,392827004;15,74327631;1,276524038;5
686;3;1;0;3;7;2;11;0;1;39;36;53;52;0;2;0;1;0;0;1;5;0;12;2;1;100;61;460,2073669;1462;1;54,77108002;76,34007263;143,8493042;140,3348389;139,9409027;109,5380707;114,39534;115,1084747;156,7863464;188,1719208;130,4808807;66,28704071;1;0,357238531;0,361229509;0,429308116;0,437703878;0,436091155;0,516294956;0,552122533;0,558809996;0,554245472;0,530526042;0,523358822;0,466405511;0,466224402;0,441098929;0,459700227;0,534253478;0,519102037;0,492438883;0,463270932;0,500496626;0,432960749;0,435486436;0,343634665;15,48090242;2,176091683;20,00097828
3325;0;1;0;0;0;0;2;9;2;41;20;0;2;13;0;16;4;0;10;0;2;0;3;14;16;8;0;377,5263672;1415,222168;1;49,21989059;79,84395599;107,9397278;126,2127838;113,5354462;134,1985474;132,2801514;149,1524658;148,7837524;162,1134338;108,2943039;42,52130127;6;0,357231349;0,371825934;0,386631221;0,474075735;0,466577441;0,517001867;0,524667919;0,525004208;0,521108091;0,511709333;0,498118937;0,473195672;0,457390249;0,430432767;0,511349022;0,504093885;0,513430774;0,504867196;0,48002395;0,46317327;0,478084058;0,434414178;0,364939392;17,69233954;2,775803446;10
891;5;0;1;0;1;2;1;0;1;78;18;0;23;0;0;0;0;0;15;0;23;0;2;1;0;18;0;641,0698242;1495,888916;7;29,305336;65,1490097;123,1713486;142,7949677;135,5800323;141,5535431;151,9693451;156,5432434;192,2756653;212,0015717;107,5955658;33,81329727;5;0,348281741;0,394627452;0,441387236;0,458324015;0,52591759;0,547187567;0,535804093;0,550922513;0,528176844;0,49448517;0,5016343;0,441732943;0,476490796;0,443522066;0,456687212;0,491418332;0,486988217;0,432831824;0,441351295;0,436740011;0,432234347;0,40520823;0,350594938;15,63083036;3,300551239;7
2007;4;0;1;1;0;0;0;2;0;8;5;0;6;0;2;3;0;0;0;0;2;0;4;2;7;0;0;621,5733643;1459,259277;7;35,12529373;52,76266479;121,0577316;122,5511627;130,9385986;142,3795319;139,7233429;169,6609955;178,598587;198,3583221;90,36679077;35,51646423;3;0,359298825;0,391972542;0,417984456;0,433084935;0,479998976;0,500917435;0,481709331;0,515890122;0,489365071;0,491151363;0,467068553;0,40620485;0,476695299;0,452078939;0,440942049;0,441333324;0,542328358;0,443006337;0,463861883;0,430440903;0,456610352;0,405760706;0,360005826;16,56787999;3,300551239;5
2419;1;0;0;0;0;1;0;4;2;8;16;9;2;4;0;0;2;0;0;0;1;0;3;5;13;21;14;394,4066467;1480,666626;7;66,19604492;75,70593262;146,4216156;136,7843323;123,7745819;105,1077652;149,9901123;131,3627014;157,2843933;185,0294495;120,0294495;65,9020462;6;0,348531514;0,369419754;0,387561977;0,409615606;0,461652428;0,474895686;0,476095021;0,495202243;0,487643272;0,483564317;0,481740862;0,452202439;0,459767461;0,434385955;0,471087039;0,461857468;0,50631839;0,483999729;0,488239914;0,449015439;0,445785314;0,401044667;0,362659097;16,86773587;2,026163742;7,5
1515;6;0;1;0;5;2;5;0;3;35;40;26;19;3;5;0;0;1;2;1;8;0;12;2;7;44;11;435,2995605;1435;1;58,93821335;72,58757782;142,0639801;131,5974579;143,4535828;104,1506958;125,8565063;128,3625946;151,1955109;166,9863434;115,6290436;71,10930634;1;0,359617233;0,371834427;0,430651397;0,451052398;0,461858898;0,512929082;0,517786443;0,524704814;0,511725247;0,493324161;0,48918739;0,452982009;0,460178584;0,446822286;0,494780988;0,462219179;0,505815804;0,510838807;0,49532482;0,478185803;0,451918751;0,417976886;0,355923444;16,19306014;2,063645727;18
3007;4;5;3;0;1;0;0;21;0;14;26;5;29;0;2;0;0;0;0;0;8;0;12;16;48;4;0;486,9447021;1404;1;45,17021179;68,8923645;102,3593063;117,6479721;114,5517502;130,2333832;139,1668549;161,8594971;161,7888641;169,9000397;97,39630127;40,4962616;6;0,362298429;0,380939931;0,42086339;0,445802391;0,484996945;0,532434702;0,532990336;0,551364839;0,532497346;0,490530133;0,479723364;0,457742423;0,478705138;0,487498552;0,473316461;0,490218729;0,519335151;0,505134821;0,475057542;0,477689177;0,479038179;0,436557949;0,371759057;17,31751969;2,963213372;10
1480;1;6;2;0;4;1;16;35;2;60;46;41;46;3;1;1;10;0;52;11;20;1;12;32;48;64;42;539,7363892;1516,666626;1;22,36618614;52,75489426;147,9501648;149,5102081;171,6811829;144,4687805;146,4261475;170,8356628;178,8384399;211,896759;93,23153687;25,4257679;5;0,345887095;0,373318553;0,407848179;0,441926539;0,483115882;0,525860429;0,533230245;0,543769598;0,542546153;0,519352794;0,539590895;0,505735457;0,487054318;0,466896981;0,501884043;0,473070025;0,518837869;0,505228221;0,484043956;0,458307385;0,451467693;0,414122522;0,371027798;16,15557815;3,787817047;22
